,timestamp,eda,eda_filtered
3772,75450.0,9.525335811962483,8.74778078220573
3773,75470.0,9.376638014263804,8.741824427986973
3774,75490.0,9.468411125026964,8.736759795453475
3775,75510.0,9.009145415480283,8.731750438926738
3776,75530.0,9.14729819021184,8.727577796922834
3777,75550.0,9.294850795868513,8.723742235389246
3778,75570.0,9.65545546160336,8.72062394442253
3779,75590.0,9.182320532192552,8.718390645521051
3780,75610.0,9.766487979788396,8.716632747018123
3781,75630.0,9.236934429912129,8.71526371376785
3782,75650.0,9.416881273601291,8.715167925094358
3783,75670.0,9.19661995796353,8.715321947936326
3784,75690.0,9.168021106421573,8.716106406288496
3785,75710.0,9.317232505770914,8.7179081587178
3786,75730.0,9.168021106421573,8.720318981194158
3787,75750.0,9.677475710004124,8.723456217909431
3788,75770.0,9.234475140835006,8.727447768221081
3789,75790.0,9.063042996085,8.731847134929104
3790,75810.0,9.671095189497947,8.737364622404602
3791,75830.0,9.280940052381208,8.743797110336839
3792,75850.0,9.400892668078965,8.750575385122705
3793,75870.0,9.182320532192552,8.758098899608914
3794,75890.0,9.51732844890766,8.76689096519593
3795,75910.0,9.259783112825684,8.776241710288566
3796,75930.0,9.297442160807114,8.786230801821363
3797,75950.0,9.016295128365773,8.797131740481454
3798,75970.0,9.054613293075455,8.808517409222006
3799,75990.0,9.098944719055794,8.820909769303128
3800,76010.0,9.032640386414352,8.833981316344849
3801,76030.0,9.640692579827299,8.847202345185181
3802,76050.0,9.367093669526506,8.861855120816694
3803,76070.0,9.510790520325443,8.876639759707398
3804,76090.0,9.339614215673315,8.892488288039097
3805,76110.0,9.190402816323974,8.908619910239656
3806,76130.0,9.441392070106337,8.925071744430655
3807,76150.0,9.486953897387131,8.942527454300034
3808,76170.0,9.183208382181839,8.960370875433238
3809,76190.0,9.339614215673315,8.978439740972629
3810,76210.0,9.282416512589402,8.997249755911884
3811,76230.0,9.17548167638904,9.016635485072499
3812,76250.0,9.32469307573838,9.036010886959078
3813,76270.0,9.51732844890766,9.05588452809811
3814,76290.0,9.177052782349927,9.075965143194223
3815,76310.0,9.701497799168594,9.096910773266107
3816,76330.0,9.396653974741724,9.117457196725217
3817,76350.0,9.239518235276465,9.13841840591623
3818,76370.0,9.51732844890766,9.159225723553462
3819,76390.0,9.51732844890766,9.18038262379111
3820,76410.0,9.585524605093156,9.201612290891768
3821,76430.0,9.28951931250369,9.222649170397503
3822,76450.0,9.168021106421573,9.243710243234483
3823,76470.0,9.566261391105838,9.264763903268543
3824,76490.0,9.5653726272366,9.285816787654717
3825,76510.0,9.371925894443196,9.306610318823513
3826,76530.0,9.339614215673315,9.326785202574968
3827,76550.0,9.81755491713576,9.347394056453709
3828,76570.0,9.44975269760666,9.36758514738891
3829,76590.0,9.51732844890766,9.38736928272204
3830,76610.0,9.481220835301903,9.406555399585748
3831,76630.0,9.796989402464476,9.425512729473818
3832,76650.0,9.86757015272665,9.443998248588661
3833,76670.0,9.701497799168594,9.462459253861699
3834,76690.0,10.021730712481874,9.47949946837605
3835,76710.0,9.490399042129681,9.496546556307898
3836,76730.0,10.074148649096712,9.513166532681653
3837,76750.0,9.908996246063662,9.52911533657189
3838,76770.0,9.44975269760666,9.54399904275256
3839,76790.0,10.024602928186797,9.558692213158263
3840,76810.0,10.090663889400016,9.572742011947216
3841,76830.0,9.91833094710466,9.585820045414705
3842,76850.0,9.611116588120835,9.598633730148201
3843,76870.0,9.567183704602648,9.610545840054614
3844,76890.0,10.065736261552523,9.621659769986689
3845,76910.0,10.36965800562736,9.63194154107121
3846,76930.0,9.96454750890205,9.641885801246747
3847,76950.0,9.724607099542355,9.650564839156047
3848,76970.0,10.186793107017593,9.658785113244036
